CDS                                                             dN/dS   dN      dS 
ros.cds.fasta_GLEAN_10006648-chl.cds.fasta_GLEAN_10006648	0.2217	0.0022	0.0099
ros.cds.fasta_GLEAN_10006650-chl.cds.fasta_GLEAN_10006650	0.3260	0.0061	0.0188
ros.cds.fasta_GLEAN_10006651-chl.cds.fasta_GLEAN_10006651	0.6189	0.0040	0.0065
ros.cds.fasta_GLEAN_10006652-chl.cds.fasta_GLEAN_10006652	0.9396	0.0056	0.0060
ros.cds.fasta_GLEAN_10006653-chl.cds.fasta_GLEAN_10006653	0.5382	0.0047	0.0088
ros.cds.fasta_GLEAN_10006655-chl.cds.fasta_GLEAN_10006655	1.4977	0.0062	0.0041
ros.cds.fasta_GLEAN_10006656-chl.cds.fasta_GLEAN_10006656	0.5201	0.0087	0.0167
ros.cds.fasta_GLEAN_10006657-chl.cds.fasta_GLEAN_10006657	0.0508	0.0014	0.0266
ros.cds.fasta_GLEAN_10006658-chl.cds.fasta_GLEAN_10006658	0.0504	0.0006	0.0125
ros.cds.fasta_GLEAN_10006659-chl.cds.fasta_GLEAN_10006659	0.9020	0.0044	0.0049
ros.cds.fasta_GLEAN_10006660-chl.cds.fasta_GLEAN_10006660	1.2902	0.0009	0.0007
ros.cds.fasta_GLEAN_10006661-chl.cds.fasta_GLEAN_10006661	0.8892	0.0104	0.0117
ros.cds.fasta_GLEAN_10006662-chl.cds.fasta_GLEAN_10006662	0.2679	0.0058	0.0217
ros.cds.fasta_GLEAN_10006663-chl.cds.fasta_GLEAN_10006663	0.6340	0.0017	0.0028
ros.cds.fasta_GLEAN_10006664-chl.cds.fasta_GLEAN_10006664	0.1816	0.0087	0.0477
ros.cds.fasta_GLEAN_10006666-chl.cds.fasta_GLEAN_10006666	0.3612	0.0069	0.0191
ros.cds.fasta_GLEAN_10006667-chl.cds.fasta_GLEAN_10006667	0.3269	0.0007	0.0021
ros.cds.fasta_GLEAN_10006669-chl.cds.fasta_GLEAN_10006669	0.1651	0.0035	0.0209
ros.cds.fasta_GLEAN_10006670-chl.cds.fasta_GLEAN_10006670	0.2645	0.0054	0.0203
ros.cds.fasta_GLEAN_10006672-chl.cds.fasta_GLEAN_10006672	0.1249	0.0015	0.0119
ros.cds.fasta_GLEAN_10006673-chl.cds.fasta_GLEAN_10006673	0.1133	0.0020	0.0174
ros.cds.fasta_GLEAN_10006674-chl.cds.fasta_GLEAN_10006674	0.4634	0.0011	0.0023
ros.cds.fasta_GLEAN_10006675-chl.cds.fasta_GLEAN_10006675	0.2780	0.0090	0.0324
ros.cds.fasta_GLEAN_10006676-chl.cds.fasta_GLEAN_10006676	0.0596	0.0012	0.0204
ros.cds.fasta_GLEAN_10006679-chl.cds.fasta_GLEAN_10006679	0.3067	0.0033	0.0107
ros.cds.fasta_GLEAN_10006680-chl.cds.fasta_GLEAN_10006680	0.2052	0.0035	0.0171
ros.cds.fasta_GLEAN_10006681-chl.cds.fasta_GLEAN_10006681	0.0920	0.0019	0.0206
ros.cds.fasta_GLEAN_10006684-chl.cds.fasta_GLEAN_10006684	0.2350	0.0049	0.0210
ros.cds.fasta_GLEAN_10006685-chl.cds.fasta_GLEAN_10006685	0.1036	0.0008	0.0073
ros.cds.fasta_GLEAN_10006686-chl.cds.fasta_GLEAN_10006686	0.0334	0.0004	0.0116
ros.cds.fasta_GLEAN_10006687-chl.cds.fasta_GLEAN_10006687	0.1855	0.0024	0.0127
ros.cds.fasta_GLEAN_10006690-chl.cds.fasta_GLEAN_10006690	0.0454	0.0011	0.0231
ros.cds.fasta_GLEAN_10006695-chl.cds.fasta_GLEAN_10006695	0.0810	0.0016	0.0195
ros.cds.fasta_GLEAN_10006696-chl.cds.fasta_GLEAN_10006696	0.0737	0.0008	0.0109
ros.cds.fasta_GLEAN_10006697-chl.cds.fasta_GLEAN_10006697	0.1857	0.0045	0.0241
ros.cds.fasta_GLEAN_10006699-chl.cds.fasta_GLEAN_10006699	0.2004	0.0026	0.0130
ros.cds.fasta_GLEAN_10006701-chl.cds.fasta_GLEAN_10006701	0.3404	0.0012	0.0034
ros.cds.fasta_GLEAN_10006702-chl.cds.fasta_GLEAN_10006702	0.1275	0.0011	0.0089
ros.cds.fasta_GLEAN_10006703-chl.cds.fasta_GLEAN_10006703	0.1052	0.0006	0.0058
ros.cds.fasta_GLEAN_10006704-chl.cds.fasta_GLEAN_10006704	1.2407	0.0080	0.0065
ros.cds.fasta_GLEAN_10006708-chl.cds.fasta_GLEAN_10006708	0.8962	0.0109	0.0122
ros.cds.fasta_GLEAN_10006709-chl.cds.fasta_GLEAN_10006709	0.9853	0.0049	0.0050
ros.cds.fasta_GLEAN_10006711-chl.cds.fasta_GLEAN_10006711	0.3029	0.0023	0.0074
ros.cds.fasta_GLEAN_10006712-chl.cds.fasta_GLEAN_10006712	0.0576	0.0008	0.0139
ros.cds.fasta_GLEAN_10006713-chl.cds.fasta_GLEAN_10006713	0.1045	0.0008	0.0079
ros.cds.fasta_GLEAN_10006716-chl.cds.fasta_GLEAN_10006716	0.3320	0.0050	0.0151
ros.cds.fasta_GLEAN_10006717-chl.cds.fasta_GLEAN_10006717	0.3736	0.0027	0.0073
ros.cds.fasta_GLEAN_10006720-chl.cds.fasta_GLEAN_10006720	0.0662	0.0004	0.0060
ros.cds.fasta_GLEAN_10006725-chl.cds.fasta_GLEAN_10006725	0.0683	0.0008	0.0115
ros.cds.fasta_GLEAN_10006726-chl.cds.fasta_GLEAN_10006726	0.1420	0.0006	0.0040
ros.cds.fasta_GLEAN_10006727-chl.cds.fasta_GLEAN_10006727	0.4571	0.0016	0.0035
ros.cds.fasta_GLEAN_10006730-chl.cds.fasta_GLEAN_10006730	0.1663	0.0017	0.0101
ros.cds.fasta_GLEAN_10006731-chl.cds.fasta_GLEAN_10006731	0.0934	0.0013	0.0134
ros.cds.fasta_GLEAN_10006734-chl.cds.fasta_GLEAN_10006734	0.4747	0.0069	0.0146
ros.cds.fasta_GLEAN_10006738-chl.cds.fasta_GLEAN_10006738	0.1392	0.0019	0.0133
ros.cds.fasta_GLEAN_10006746-chl.cds.fasta_GLEAN_10006746	0.1026	0.0008	0.0083
ros.cds.fasta_GLEAN_10006747-chl.cds.fasta_GLEAN_10006747	0.0776	0.0005	0.0068
ros.cds.fasta_GLEAN_10006748-chl.cds.fasta_GLEAN_10006748	0.2852	0.0020	0.0069
ros.cds.fasta_GLEAN_10006749-chl.cds.fasta_GLEAN_10006749	0.2273	0.0033	0.0144
ros.cds.fasta_GLEAN_10006750-chl.cds.fasta_GLEAN_10006750	0.2846	0.0012	0.0041
ros.cds.fasta_GLEAN_10006752-chl.cds.fasta_GLEAN_10006752	0.1841	0.0032	0.0171
ros.cds.fasta_GLEAN_10006753-chl.cds.fasta_GLEAN_10006753	0.2920	0.0014	0.0049
ros.cds.fasta_GLEAN_10006755-chl.cds.fasta_GLEAN_10006755	0.2954	0.0033	0.0112
ros.cds.fasta_GLEAN_10006756-chl.cds.fasta_GLEAN_10006756	0.1506	0.0029	0.0193
ros.cds.fasta_GLEAN_10006760-chl.cds.fasta_GLEAN_10006760	0.7519	0.0079	0.0106
ros.cds.fasta_GLEAN_10006761-chl.cds.fasta_GLEAN_10006761	0.3517	0.0004	0.0010
ros.cds.fasta_GLEAN_10006762-chl.cds.fasta_GLEAN_10006762	0.8200	0.0016	0.0019
ros.cds.fasta_GLEAN_10006764-chl.cds.fasta_GLEAN_10006764	0.0409	0.0005	0.0114
ros.cds.fasta_GLEAN_10006765-chl.cds.fasta_GLEAN_10006765	0.3199	0.0013	0.0041
ros.cds.fasta_GLEAN_10006766-chl.cds.fasta_GLEAN_10006766	0.2966	0.0022	0.0075
ros.cds.fasta_GLEAN_10006768-chl.cds.fasta_GLEAN_10006768	0.0496	0.0004	0.0083
ros.cds.fasta_GLEAN_10006769-chl.cds.fasta_GLEAN_10006769	0.1261	0.0014	0.0109
ros.cds.fasta_GLEAN_10006770-chl.cds.fasta_GLEAN_10006770	0.1448	0.0006	0.0044
ros.cds.fasta_GLEAN_10006772-chl.cds.fasta_GLEAN_10006772	0.3235	0.0006	0.0018
ros.cds.fasta_GLEAN_10006774-chl.cds.fasta_GLEAN_10006774	1.8784	0.0019	0.0010
ros.cds.fasta_GLEAN_10006775-chl.cds.fasta_GLEAN_10006775	0.3448	0.0053	0.0154
ros.cds.fasta_GLEAN_10006777-chl.cds.fasta_GLEAN_10006777	0.6694	0.0007	0.0010
ros.cds.fasta_GLEAN_10006778-chl.cds.fasta_GLEAN_10006778	0.1861	0.0011	0.0058
ros.cds.fasta_GLEAN_10006779-chl.cds.fasta_GLEAN_10006779	0.3553	0.0016	0.0046
ros.cds.fasta_GLEAN_10006781-chl.cds.fasta_GLEAN_10006781	0.1545	0.0003	0.0017
ros.cds.fasta_GLEAN_10006794-chl.cds.fasta_GLEAN_10006794	0.6303	0.0038	0.0060
ros.cds.fasta_GLEAN_10006805-chl.cds.fasta_GLEAN_10006805	1.5661	0.0029	0.0019
ros.cds.fasta_GLEAN_10006812-chl.cds.fasta_GLEAN_10006812	0.5802	0.0018	0.0031
ros.cds.fasta_GLEAN_10006814-chl.cds.fasta_GLEAN_10006814	0.3328	0.0013	0.0039
ros.cds.fasta_GLEAN_10006815-chl.cds.fasta_GLEAN_10006815	0.2920	0.0079	0.0270
ros.cds.fasta_GLEAN_10006816-chl.cds.fasta_GLEAN_10006816	0.1311	0.0010	0.0077
ros.cds.fasta_GLEAN_10006817-chl.cds.fasta_GLEAN_10006817	0.2894	0.0050	0.0172
ros.cds.fasta_GLEAN_10006819-chl.cds.fasta_GLEAN_10006819	0.3710	0.0030	0.0080
ros.cds.fasta_GLEAN_10006820-chl.cds.fasta_GLEAN_10006820	0.1926	0.0032	0.0165
ros.cds.fasta_GLEAN_10006821-chl.cds.fasta_GLEAN_10006821	0.0896	0.0009	0.0100
ros.cds.fasta_GLEAN_10006822-chl.cds.fasta_GLEAN_10006822	0.1574	0.0018	0.0115
ros.cds.fasta_GLEAN_10006823-chl.cds.fasta_GLEAN_10006823	0.1906	0.0010	0.0051
ros.cds.fasta_GLEAN_10006825-chl.cds.fasta_GLEAN_10006825	0.3300	0.0014	0.0041
ros.cds.fasta_GLEAN_10006826-chl.cds.fasta_GLEAN_10006826	0.9159	0.0059	0.0065
ros.cds.fasta_GLEAN_10006828-chl.cds.fasta_GLEAN_10006828	3.4223	0.0092	0.0027
ros.cds.fasta_GLEAN_10006829-chl.cds.fasta_GLEAN_10006829	0.2243	0.0045	0.0203
ros.cds.fasta_GLEAN_10006830-chl.cds.fasta_GLEAN_10006830	3.8075	0.0161	0.0042
ros.cds.fasta_GLEAN_10006831-chl.cds.fasta_GLEAN_10006831	0.8309	0.0142	0.0171
ros.cds.fasta_GLEAN_10006833-chl.cds.fasta_GLEAN_10006833	0.0853	0.0008	0.0089
ros.cds.fasta_GLEAN_10006836-chl.cds.fasta_GLEAN_10006836	0.7840	0.0037	0.0047
ros.cds.fasta_GLEAN_10006837-chl.cds.fasta_GLEAN_10006837	0.1895	0.0013	0.0066
ros.cds.fasta_GLEAN_10006838-chl.cds.fasta_GLEAN_10006838	0.0782	0.0013	0.0163
ros.cds.fasta_GLEAN_10006839-chl.cds.fasta_GLEAN_10006839	0.6278	0.0051	0.0081
ros.cds.fasta_GLEAN_10006841-chl.cds.fasta_GLEAN_10006841	0.3386	0.0017	0.0050
ros.cds.fasta_GLEAN_10006847-chl.cds.fasta_GLEAN_10006847	0.1632	0.0012	0.0075
ros.cds.fasta_GLEAN_10006850-chl.cds.fasta_GLEAN_10006850	1.1691	0.0189	0.0161
ros.cds.fasta_GLEAN_10006851-chl.cds.fasta_GLEAN_10006851	0.1871	0.0054	0.0287
ros.cds.fasta_GLEAN_10006852-chl.cds.fasta_GLEAN_10006852	0.3201	0.0044	0.0138
ros.cds.fasta_GLEAN_10006853-chl.cds.fasta_GLEAN_10006853	0.1933	0.0023	0.0119
ros.cds.fasta_GLEAN_10006854-chl.cds.fasta_GLEAN_10006854	0.3237	0.0037	0.0113
ros.cds.fasta_GLEAN_10006855-chl.cds.fasta_GLEAN_10006855	0.4013	0.0029	0.0073
ros.cds.fasta_GLEAN_10006856-chl.cds.fasta_GLEAN_10006856	0.1600	0.0008	0.0053
ros.cds.fasta_GLEAN_10006857-chl.cds.fasta_GLEAN_10006857	0.1108	0.0008	0.0071
ros.cds.fasta_GLEAN_10006858-chl.cds.fasta_GLEAN_10006858	0.6963	0.0084	0.0120
ros.cds.fasta_GLEAN_10006859-chl.cds.fasta_GLEAN_10006859	0.0818	0.0009	0.0110
ros.cds.fasta_GLEAN_10006860-chl.cds.fasta_GLEAN_10006860	1.5392	0.0149	0.0097
ros.cds.fasta_GLEAN_10006861-chl.cds.fasta_GLEAN_10006861	0.0501	0.0011	0.0221
ros.cds.fasta_GLEAN_10006862-chl.cds.fasta_GLEAN_10006862	0.3216	0.0011	0.0033
ros.cds.fasta_GLEAN_10006863-chl.cds.fasta_GLEAN_10006863	1.0530	0.0076	0.0072
ros.cds.fasta_GLEAN_10006869-chl.cds.fasta_GLEAN_10006869	0.2942	0.0015	0.0051
ros.cds.fasta_GLEAN_10006870-chl.cds.fasta_GLEAN_10006870	0.2936	0.0033	0.0111
ros.cds.fasta_GLEAN_10006873-chl.cds.fasta_GLEAN_10006873	0.1988	0.0007	0.0037
ros.cds.fasta_GLEAN_10006874-chl.cds.fasta_GLEAN_10006874	0.0554	0.0016	0.0281
ros.cds.fasta_GLEAN_10006877-chl.cds.fasta_GLEAN_10006877	0.2633	0.0044	0.0167
ros.cds.fasta_GLEAN_10006880-chl.cds.fasta_GLEAN_10006880	0.5173	0.0020	0.0038
ros.cds.fasta_GLEAN_10006881-chl.cds.fasta_GLEAN_10006881	0.9182	0.0055	0.0060
ros.cds.fasta_GLEAN_10006883-chl.cds.fasta_GLEAN_10006883	0.2721	0.0023	0.0084
ros.cds.fasta_GLEAN_10006887-chl.cds.fasta_GLEAN_10006887	0.3245	0.0022	0.0069
ros.cds.fasta_GLEAN_10006888-chl.cds.fasta_GLEAN_10006888	0.6114	0.0065	0.0107
ros.cds.fasta_GLEAN_10006889-chl.cds.fasta_GLEAN_10006889	0.7247	0.0055	0.0076
ros.cds.fasta_GLEAN_10006890-chl.cds.fasta_GLEAN_10006890	2.7362	0.0205	0.0075
ros.cds.fasta_GLEAN_10006891-chl.cds.fasta_GLEAN_10006891	0.9602	0.0106	0.0111
ros.cds.fasta_GLEAN_10006892-chl.cds.fasta_GLEAN_10006892	0.7183	0.0206	0.0286
ros.cds.fasta_GLEAN_10006893-chl.cds.fasta_GLEAN_10006893	0.3657	0.0052	0.0143
ros.cds.fasta_GLEAN_10006895-chl.cds.fasta_GLEAN_10006895	0.3646	0.0018	0.0050
ros.cds.fasta_GLEAN_10006896-chl.cds.fasta_GLEAN_10006896	0.1529	0.0005	0.0030
ros.cds.fasta_GLEAN_10006899-chl.cds.fasta_GLEAN_10006899	0.3847	0.0051	0.0132
ros.cds.fasta_GLEAN_10006900-chl.cds.fasta_GLEAN_10006900	0.3245	0.0011	0.0033
ros.cds.fasta_GLEAN_10006901-chl.cds.fasta_GLEAN_10006901	0.0801	0.0008	0.0094
ros.cds.fasta_GLEAN_10006902-chl.cds.fasta_GLEAN_10006902	0.2968	0.0025	0.0084
ros.cds.fasta_GLEAN_10006904-chl.cds.fasta_GLEAN_10006904	0.1587	0.0005	0.0030
ros.cds.fasta_GLEAN_10006908-chl.cds.fasta_GLEAN_10006908	1.4208	0.0044	0.0031
ros.cds.fasta_GLEAN_10006909-chl.cds.fasta_GLEAN_10006909	0.0668	0.0013	0.0192
ros.cds.fasta_GLEAN_10006910-chl.cds.fasta_GLEAN_10006910	0.1700	0.0006	0.0035
ros.cds.fasta_GLEAN_10006911-chl.cds.fasta_GLEAN_10006911	0.3238	0.0008	0.0026
ros.cds.fasta_GLEAN_10006913-chl.cds.fasta_GLEAN_10006913	0.1568	0.0005	0.0030
ros.cds.fasta_GLEAN_10006915-chl.cds.fasta_GLEAN_10006915	0.2132	0.0015	0.0069
ros.cds.fasta_GLEAN_10006917-chl.cds.fasta_GLEAN_10006917	0.8069	0.0069	0.0086
ros.cds.fasta_GLEAN_10006924-chl.cds.fasta_GLEAN_10006924	0.3207	0.0009	0.0028
ros.cds.fasta_GLEAN_10006927-chl.cds.fasta_GLEAN_10006927	0.9047	0.0010	0.0011
ros.cds.fasta_GLEAN_10006936-chl.cds.fasta_GLEAN_10006936	0.1195	0.0016	0.0132
ros.cds.fasta_GLEAN_10006937-chl.cds.fasta_GLEAN_10006937	0.1521	0.0020	0.0129
ros.cds.fasta_GLEAN_10006938-chl.cds.fasta_GLEAN_10006938	0.9679	0.0028	0.0029
ros.cds.fasta_GLEAN_10006939-chl.cds.fasta_GLEAN_10006939	0.1108	0.0006	0.0052
ros.cds.fasta_GLEAN_10006941-chl.cds.fasta_GLEAN_10006941	0.1945	0.0013	0.0069
ros.cds.fasta_GLEAN_10006946-chl.cds.fasta_GLEAN_10006946	0.2748	0.0057	0.0208
ros.cds.fasta_GLEAN_10006948-chl.cds.fasta_GLEAN_10006948	0.3048	0.0013	0.0042
ros.cds.fasta_GLEAN_10006951-chl.cds.fasta_GLEAN_10006951	0.0769	0.0005	0.0062
ros.cds.fasta_GLEAN_10006953-chl.cds.fasta_GLEAN_10006953	0.2184	0.0021	0.0098
ros.cds.fasta_GLEAN_10006955-chl.cds.fasta_GLEAN_10006955	0.3336	0.0003	0.0010
ros.cds.fasta_GLEAN_10006959-chl.cds.fasta_GLEAN_10006959	0.1559	0.0017	0.0107
ros.cds.fasta_GLEAN_10006960-chl.cds.fasta_GLEAN_10006960	0.3030	0.0033	0.0108
ros.cds.fasta_GLEAN_10006961-chl.cds.fasta_GLEAN_10006961	0.3027	0.0013	0.0044
ros.cds.fasta_GLEAN_10006963-chl.cds.fasta_GLEAN_10006963	0.7491	0.0028	0.0037
ros.cds.fasta_GLEAN_10006966-chl.cds.fasta_GLEAN_10006966	0.4432	0.0053	0.0121
ros.cds.fasta_GLEAN_10006967-chl.cds.fasta_GLEAN_10006967	0.3254	0.0010	0.0032
ros.cds.fasta_GLEAN_10006969-chl.cds.fasta_GLEAN_10006969	0.1347	0.0017	0.0128
ros.cds.fasta_GLEAN_10006970-chl.cds.fasta_GLEAN_10006970	0.3108	0.0058	0.0188
ros.cds.fasta_GLEAN_10006972-chl.cds.fasta_GLEAN_10006972	0.1001	0.0002	0.0020
ros.cds.fasta_GLEAN_10006975-chl.cds.fasta_GLEAN_10006975	0.1478	0.0037	0.0249
ros.cds.fasta_GLEAN_10006977-chl.cds.fasta_GLEAN_10006977	0.2203	0.0010	0.0044
ros.cds.fasta_GLEAN_10006980-chl.cds.fasta_GLEAN_10006980	0.0544	0.0004	0.0080
ros.cds.fasta_GLEAN_10006984-chl.cds.fasta_GLEAN_10006984	1.2484	0.0072	0.0058
ros.cds.fasta_GLEAN_10006987-chl.cds.fasta_GLEAN_10006987	0.3042	0.0012	0.0041
ros.cds.fasta_GLEAN_10006990-chl.cds.fasta_GLEAN_10006990	0.2062	0.0035	0.0169
ros.cds.fasta_GLEAN_10006997-chl.cds.fasta_GLEAN_10006997	0.0818	0.0010	0.0121
ros.cds.fasta_GLEAN_10006998-chl.cds.fasta_GLEAN_10006998	0.0989	0.0008	0.0085
ros.cds.fasta_GLEAN_10007000-chl.cds.fasta_GLEAN_10007000	0.6293	0.0135	0.0215
ros.cds.fasta_GLEAN_10007001-chl.cds.fasta_GLEAN_10007001	0.4225	0.0060	0.0142
ros.cds.fasta_GLEAN_10007003-chl.cds.fasta_GLEAN_10007003	0.0811	0.0004	0.0048
ros.cds.fasta_GLEAN_10007004-chl.cds.fasta_GLEAN_10007004	0.3358	0.0020	0.0060
ros.cds.fasta_GLEAN_10007006-chl.cds.fasta_GLEAN_10007006	0.1583	0.0013	0.0082
ros.cds.fasta_GLEAN_10007011-chl.cds.fasta_GLEAN_10007011	0.1763	0.0008	0.0047
ros.cds.fasta_GLEAN_10007013-chl.cds.fasta_GLEAN_10007013	0.3411	0.0022	0.0065
ros.cds.fasta_GLEAN_10007020-chl.cds.fasta_GLEAN_10007020	0.1496	0.0008	0.0055
ros.cds.fasta_GLEAN_10007021-chl.cds.fasta_GLEAN_10007021	0.3078	0.0049	0.0158
ros.cds.fasta_GLEAN_10007025-chl.cds.fasta_GLEAN_10007025	0.4746	0.0045	0.0095
ros.cds.fasta_GLEAN_10007026-chl.cds.fasta_GLEAN_10007026	0.2629	0.0008	0.0032
ros.cds.fasta_GLEAN_10007029-chl.cds.fasta_GLEAN_10007029	0.3141	0.0006	0.0019
ros.cds.fasta_GLEAN_10007030-chl.cds.fasta_GLEAN_10007030	0.1816	0.0038	0.0208
ros.cds.fasta_GLEAN_10007033-chl.cds.fasta_GLEAN_10007033	0.1606	0.0012	0.0076
ros.cds.fasta_GLEAN_10007034-chl.cds.fasta_GLEAN_10007034	0.2418	0.0022	0.0093
ros.cds.fasta_GLEAN_10007037-chl.cds.fasta_GLEAN_10007037	0.1886	0.0018	0.0095
ros.cds.fasta_GLEAN_10007038-chl.cds.fasta_GLEAN_10007038	0.2034	0.0021	0.0101
ros.cds.fasta_GLEAN_10007039-chl.cds.fasta_GLEAN_10007039	0.4043	0.0021	0.0052
ros.cds.fasta_GLEAN_10007040-chl.cds.fasta_GLEAN_10007040	0.2981	0.0003	0.0011
ros.cds.fasta_GLEAN_10007045-chl.cds.fasta_GLEAN_10007045	0.6583	0.0028	0.0042
ros.cds.fasta_GLEAN_10007046-chl.cds.fasta_GLEAN_10007046	0.2924	0.0012	0.0042
ros.cds.fasta_GLEAN_10007048-chl.cds.fasta_GLEAN_10007048	0.0809	0.0007	0.0092
ros.cds.fasta_GLEAN_10007050-chl.cds.fasta_GLEAN_10007050	0.1571	0.0016	0.0099
ros.cds.fasta_GLEAN_10007051-chl.cds.fasta_GLEAN_10007051	0.1861	0.0029	0.0154
ros.cds.fasta_GLEAN_10007052-chl.cds.fasta_GLEAN_10007052	0.4959	0.0037	0.0075
ros.cds.fasta_GLEAN_10007054-chl.cds.fasta_GLEAN_10007054	0.6831	0.0055	0.0081
ros.cds.fasta_GLEAN_10007055-chl.cds.fasta_GLEAN_10007055	0.1104	0.0008	0.0076
ros.cds.fasta_GLEAN_10007056-chl.cds.fasta_GLEAN_10007056	0.3738	0.0019	0.0051
ros.cds.fasta_GLEAN_10007057-chl.cds.fasta_GLEAN_10007057	0.1714	0.0022	0.0128
ros.cds.fasta_GLEAN_10007058-chl.cds.fasta_GLEAN_10007058	0.4343	0.8540	1.9661
ros.cds.fasta_GLEAN_10007060-chl.cds.fasta_GLEAN_10007060	0.1631	0.0019	0.0114
ros.cds.fasta_GLEAN_10007064-chl.cds.fasta_GLEAN_10007064	0.5540	0.0062	0.0112
ros.cds.fasta_GLEAN_10007065-chl.cds.fasta_GLEAN_10007065	0.9180	0.0068	0.0074
ros.cds.fasta_GLEAN_10007067-chl.cds.fasta_GLEAN_10007067	0.3067	0.0022	0.0070
ros.cds.fasta_GLEAN_10007068-chl.cds.fasta_GLEAN_10007068	0.1556	0.0028	0.0180
ros.cds.fasta_GLEAN_10007070-chl.cds.fasta_GLEAN_10007070	0.1620	0.0033	0.0206
ros.cds.fasta_GLEAN_10007073-chl.cds.fasta_GLEAN_10007073	0.4788	0.0011	0.0023
ros.cds.fasta_GLEAN_10007078-chl.cds.fasta_GLEAN_10007078	0.4774	0.0019	0.0040
ros.cds.fasta_GLEAN_10007079-chl.cds.fasta_GLEAN_10007079	0.4908	0.9220	1.8785
ros.cds.fasta_GLEAN_10007080-chl.cds.fasta_GLEAN_10007080	0.2026	0.0026	0.0130
ros.cds.fasta_GLEAN_10007083-chl.cds.fasta_GLEAN_10007083	0.0659	0.0013	0.0203
ros.cds.fasta_GLEAN_10007085-chl.cds.fasta_GLEAN_10007085	0.0391	0.0003	0.0077
ros.cds.fasta_GLEAN_10007087-chl.cds.fasta_GLEAN_10007087	0.5776	0.0024	0.0042
ros.cds.fasta_GLEAN_10007088-chl.cds.fasta_GLEAN_10007088	0.1017	0.0024	0.0240
ros.cds.fasta_GLEAN_10007089-chl.cds.fasta_GLEAN_10007089	0.2580	0.0049	0.0189
ros.cds.fasta_GLEAN_10007090-chl.cds.fasta_GLEAN_10007090	0.0769	0.0008	0.0103
ros.cds.fasta_GLEAN_10007092-chl.cds.fasta_GLEAN_10007092	0.1210	0.0004	0.0032
ros.cds.fasta_GLEAN_10007095-chl.cds.fasta_GLEAN_10007095	0.1489	0.0007	0.0044
ros.cds.fasta_GLEAN_10007096-chl.cds.fasta_GLEAN_10007096	0.4457	0.0014	0.0032
ros.cds.fasta_GLEAN_10007097-chl.cds.fasta_GLEAN_10007097	1.2776	0.0028	0.0022
ros.cds.fasta_GLEAN_10007098-chl.cds.fasta_GLEAN_10007098	0.0634	0.0005	0.0083
ros.cds.fasta_GLEAN_10007099-chl.cds.fasta_GLEAN_10007099	0.8961	0.0028	0.0032
ros.cds.fasta_GLEAN_10007100-chl.cds.fasta_GLEAN_10007100	0.0999	0.0009	0.0092
ros.cds.fasta_GLEAN_10007104-chl.cds.fasta_GLEAN_10007104	0.1960	0.0026	0.0133
ros.cds.fasta_GLEAN_10007106-chl.cds.fasta_GLEAN_10007106	0.1415	0.0005	0.0032
ros.cds.fasta_GLEAN_10007108-chl.cds.fasta_GLEAN_10007108	0.3762	0.0038	0.0102
ros.cds.fasta_GLEAN_10007110-chl.cds.fasta_GLEAN_10007110	0.6572	0.0064	0.0097
ros.cds.fasta_GLEAN_10007111-chl.cds.fasta_GLEAN_10007111	0.0160	0.0001	0.0084
ros.cds.fasta_GLEAN_10007114-chl.cds.fasta_GLEAN_10007114	0.1540	0.0012	0.0080
ros.cds.fasta_GLEAN_10007116-chl.cds.fasta_GLEAN_10007116	0.3295	0.0015	0.0046
ros.cds.fasta_GLEAN_10007117-chl.cds.fasta_GLEAN_10007117	0.1096	0.0012	0.0108
ros.cds.fasta_GLEAN_10007121-chl.cds.fasta_GLEAN_10007121	0.6697	0.0277	0.0413
ros.cds.fasta_GLEAN_10007123-chl.cds.fasta_GLEAN_10007123	0.0405	0.0002	0.0058
ros.cds.fasta_GLEAN_10007125-chl.cds.fasta_GLEAN_10007125	0.0613	0.0013	0.0209
ros.cds.fasta_GLEAN_10007127-chl.cds.fasta_GLEAN_10007127	0.0744	0.0010	0.0131
ros.cds.fasta_GLEAN_10007129-chl.cds.fasta_GLEAN_10007129	0.0746	0.0006	0.0076
ros.cds.fasta_GLEAN_10007131-chl.cds.fasta_GLEAN_10007131	0.1654	0.0004	0.0026
ros.cds.fasta_GLEAN_10007132-chl.cds.fasta_GLEAN_10007132	0.0749	0.0004	0.0058
ros.cds.fasta_GLEAN_10007133-chl.cds.fasta_GLEAN_10007133	0.1030	0.0007	0.0064
ros.cds.fasta_GLEAN_10007136-chl.cds.fasta_GLEAN_10007136	0.3207	0.0018	0.0057
ros.cds.fasta_GLEAN_10007138-chl.cds.fasta_GLEAN_10007138	0.1554	0.0008	0.0054
ros.cds.fasta_GLEAN_10007139-chl.cds.fasta_GLEAN_10007139	0.8483	0.0151	0.0177
ros.cds.fasta_GLEAN_10007140-chl.cds.fasta_GLEAN_10007140	0.4689	0.0037	0.0080
ros.cds.fasta_GLEAN_10007141-chl.cds.fasta_GLEAN_10007141	3.4627	0.0062	0.0018
ros.cds.fasta_GLEAN_10007142-chl.cds.fasta_GLEAN_10007142	0.1233	0.0006	0.0050
ros.cds.fasta_GLEAN_10007143-chl.cds.fasta_GLEAN_10007143	0.1099	0.0006	0.0053
ros.cds.fasta_GLEAN_10007144-chl.cds.fasta_GLEAN_10007144	0.3040	0.0028	0.0091
